829,-19.0
830,-20.0
831,-16.0
832,-17.0
833,-15.0
834,-16.0
835,-20.0
836,-19.0
837,-17.0
838,-16.0
839,-17.0
840,-18.0
841,-18.0
842,-20.0
843,-17.0
844,-20.0
845,-19.0
846,-20.0
847,-20.0
848,-14.0
849,-17.0
850,-16.0
851,-17.0
852,-17.0
853,-20.0
854,-19.0
855,-12.0
856,-17.0
857,-14.0
858,-16.0
859,-17.0
860,-16.0
861,-17.0
862,-19.0
863,-13.0
864,-20.0
865,-17.0
866,-17.0
867,-21.0
868,-15.0
869,-17.0
870,-16.0
871,-17.0
872,-19.0
873,-17.0
874,-13.0
875,-21.0
876,-11.0
877,-15.0
878,-15.0
879,-13.0
880,-17.0
881,-14.0
882,-19.0
883,-15.0
884,-16.0
885,-21.0
886,-11.0
887,-16.0
888,-13.0
889,-18.0
890,-19.0
891,-16.0
892,-18.0
893,-15.0
894,-17.0
895,-18.0
896,-13.0
897,-17.0
898,-13.0
899,-19.0
900,-18.0
901,-20.0
902,-14.0
903,-17.0
904,-19.0
905,-21.0
906,-17.0
907,-18.0
908,-20.0
909,-15.0
910,-18.0
911,-17.0
912,-18.0
913,-13.0
914,-15.0
915,-14.0
916,-16.0
917,-16.0
918,-15.0
919,-17.0
920,-18.0
921,-16.0
922,-13.0
923,-16.0
924,-17.0
925,-16.0
926,-17.0
927,-19.0
928,-18.0
929,-16.0
930,-17.0
931,-17.0
932,-17.0
933,-21.0
934,-19.0
935,-17.0
936,-19.0
937,-18.0
938,-14.0
939,-19.0
940,-11.0
941,-16.0
942,-20.0
943,-13.0
944,-16.0
945,-17.0
946,-13.0
947,-16.0
948,-18.0
949,-21.0
950,-17.0
951,-9.0
952,-18.0
953,-20.0
954,-13.0
955,-19.0
956,-16.0
957,-15.0
958,-16.0
959,-17.0
960,-21.0
961,-13.0
962,-17.0
963,-15.0
964,-19.0
965,-13.0
966,-19.0
967,-15.0
968,-13.0
969,-14.0
970,-13.0
971,-19.0
972,-19.0
973,-15.0
974,-17.0
975,-19.0
976,-17.0
977,-15.0
978,-18.0
979,-19.0
980,-17.0
981,-17.0
982,-20.0
983,-17.0
984,-18.0
985,-17.0
986,-12.0
987,-19.0
988,-14.0
989,-20.0
990,-15.0
991,-19.0
992,-19.0
993,-13.0
994,-15.0
995,-19.0
996,-12.0
997,-18.0
998,-18.0
999,-17.0
1000,-19.0
1001,-18.0
1002,-19.0
1003,-18.0
1004,-18.0
1005,-18.0
1006,-17.0
1007,-18.0
1008,-19.0
1009,-15.0
1010,-18.0
1011,-17.0
1012,-21.0
1013,-19.0
1014,-21.0
1015,-17.0
1016,-13.0
1017,-12.0
1018,-13.0
1019,-13.0
1020,-12.0
1021,-19.0
1022,-13.0
1023,-14.0
1024,-15.0
1025,-15.0
1026,-19.0
1027,-17.0
1028,-14.0
1029,-19.0
1030,-19.0
1031,-16.0
1032,-12.0
1033,-17.0
1034,-15.0
1035,-14.0
1036,-20.0
1037,-17.0
1038,-19.0
1039,-19.0
1040,-19.0
1041,-15.0
1042,-10.0
1043,-16.0
1044,-14.0
1045,-15.0
1046,-18.0
1047,-19.0
1048,-20.0
1049,-16.0
1050,-15.0
1051,-15.0
1052,-19.0
1053,-13.0
1054,-17.0
1055,-12.0
1056,-17.0
1057,-17.0
1058,-18.0
1059,-15.0
1060,-19.0
1061,-19.0
1062,-11.0
1063,-16.0
1064,-10.0
1065,-20.0
1066,-20.0
1067,-13.0
1068,-17.0
1069,-18.0
1070,-13.0
1071,-19.0
1072,-17.0
1073,-19.0
1074,-18.0
1075,-18.0
1076,-14.0
1077,-21.0
1078,-18.0
1079,-13.0
1080,-12.0
1081,-17.0
1082,-15.0
1083,-18.0
1084,-16.0
1085,-17.0
1086,-17.0
1087,-15.0
1088,-11.0
1089,-13.0
1090,-13.0
1091,-19.0
1092,-13.0
1093,-19.0
1094,-17.0
1095,-13.0
1096,-16.0
1097,-15.0
1098,-19.0
1099,-7.0
1100,-19.0
1101,-12.0
1102,-14.0
1103,-20.0
1104,-13.0
1105,-17.0
1106,-19.0
1107,-18.0
1108,-15.0
1109,-18.0
1110,-14.0
1111,-18.0
1112,-9.0
1113,-17.0
1114,-17.0
1115,-14.0
1116,-12.0
1117,-13.0
1118,-15.0
1119,-17.0
1120,-13.0
1121,-15.0
1122,-19.0
1123,-18.0
1124,-18.0
1125,-19.0
1126,-13.0
1127,-15.0
1128,-12.0
1129,-12.0
1130,-16.0
1131,-14.0
1132,-19.0
1133,-11.0
1134,-16.0
1135,-10.0
1136,-12.0
1137,-18.0
1138,-17.0
1139,-12.0
1140,-13.0
1141,-14.0
1142,-17.0
1143,-16.0
1144,-12.0
1145,-15.0
1146,-19.0
1147,-14.0
1148,-12.0
1149,-12.0
1150,-17.0
1151,-19.0
1152,-10.0
1153,-12.0
1154,-16.0
1155,-15.0
1156,-15.0
1157,-21.0
1158,-11.0
1159,-16.0
1160,-14.0
1161,-13.0
1162,-14.0
1163,-16.0
1164,-17.0
1165,-7.0
1166,-12.0
1167,-12.0
1168,-12.0
1169,-21.0
1170,-18.0
1171,-13.0
1172,-15.0
1173,-20.0
1174,-13.0
1175,-13.0
1176,-13.0
1177,-15.0
1178,-9.0
1179,-15.0
1180,-13.0
1181,-16.0
1182,-15.0
1183,-15.0
1184,-14.0
1185,-12.0
1186,-6.0
1187,-10.0
1188,-14.0
1189,-15.0
1190,-15.0
1191,-14.0
1192,-19.0
1193,-18.0
1194,-17.0
1195,-15.0
1196,-15.0
1197,-15.0
1198,-14.0
1199,-15.0
1200,-13.0
1201,-16.0
1202,-8.0
1203,-15.0
1204,-19.0
1205,-9.0
1206,-10.0
1207,-14.0
1208,-16.0
1209,-18.0
1210,-17.0
1211,-15.0
1212,-15.0
1213,-15.0
1214,-12.0
1215,-15.0
1216,-14.0
1217,-9.0
1218,-13.0
1219,-17.0
1220,-13.0
1221,-12.0
1222,-17.0
1223,-18.0
1224,-17.0
1225,-14.0
1226,-11.0
1227,-19.0
1228,-7.0
1229,-11.0
1230,-17.0
1231,-12.0
1232,-15.0
1233,-16.0
1234,-18.0
1235,-17.0
1236,-13.0
1237,-21.0
1238,-16.0
1239,-16.0
1240,-11.0
1241,-16.0
1242,-13.0
1243,-15.0
1244,-17.0
1245,-18.0
1246,-17.0
1247,-10.0
1248,-16.0
1249,-12.0
1250,-15.0
1251,-14.0
1252,-7.0
1253,-19.0
1254,-16.0
1255,-17.0
1256,-15.0
1257,-17.0
1258,-18.0
1259,-21.0
1260,-16.0
1261,-11.0
1262,-15.0
1263,-17.0
1264,-19.0
1265,-13.0
1266,-13.0
1267,-15.0
1268,-19.0
1269,-15.0
1270,-11.0
1271,-17.0
1272,-9.0
1273,-13.0
1274,-17.0
1275,-11.0
1276,-18.0
1277,-17.0
1278,-21.0
1279,-19.0
1280,-17.0
1281,-14.0
1282,-14.0
1283,-17.0
1284,-14.0
1285,-17.0
1286,-10.0
1287,-15.0
1288,-13.0
1289,-20.0
1290,-15.0
1291,-9.0
1292,-13.0
1293,-12.0
1294,-10.0
1295,-14.0
1296,-17.0
1297,-19.0
1298,-10.0
1299,-18.0
1300,-15.0
1301,-17.0
1302,-17.0
1303,-13.0
1304,-14.0
1305,-18.0
1306,-13.0
1307,-16.0
1308,-18.0
1309,-13.0
1310,-15.0
1311,-17.0
1312,-17.0
1313,-19.0
1314,-17.0
1315,-21.0
1316,-16.0
1317,-18.0
1318,-13.0
1319,-15.0
1320,-14.0
1321,-12.0
1322,-9.0
1323,-14.0
1324,-17.0
1325,-15.0
1326,-13.0
1327,-12.0
1328,-19.0
1329,-19.0
1330,-11.0
1331,-13.0
1332,-11.0
1333,-19.0
1334,-11.0
1335,-14.0
1336,-15.0
1337,-20.0
1338,-18.0
1339,-17.0
1340,-19.0
1341,-13.0
1342,-16.0
1343,-18.0
1344,-7.0
1345,-14.0
1346,-15.0
1347,-15.0
1348,-19.0
1349,-13.0
1350,-11.0
1351,-13.0
1352,-18.0
1353,-15.0
1354,-13.0
1355,-16.0
1356,-18.0
1357,-13.0
1358,-13.0
1359,-12.0
1360,-13.0
1361,-15.0
1362,-13.0
1363,-15.0
1364,-9.0
1365,-6.0
1366,-7.0
1367,-11.0
1368,-16.0
1369,-12.0
1370,-17.0
1371,-11.0
1372,-15.0
1373,-15.0
1374,-13.0
1375,-11.0
1376,-13.0
1377,-15.0
1378,-9.0
1379,-16.0
1380,-13.0
1381,-11.0
1382,-12.0
1383,-14.0
1384,-17.0
1385,-12.0
1386,-15.0
1387,-14.0
1388,-15.0
1389,-17.0
1390,-13.0
1391,-11.0
1392,-16.0
1393,-16.0
1394,-14.0
1395,-11.0
1396,-14.0
1397,-17.0
1398,-13.0
1399,-15.0
1400,-11.0
1401,-15.0
1402,-11.0
1403,-15.0
1404,-11.0
1405,-21.0
1406,-18.0
1407,-7.0
1408,-13.0
1409,-17.0
1410,-12.0
1411,-17.0
1412,-15.0
1413,-17.0
1414,-12.0
1415,-12.0
1416,-13.0
1417,-21.0
1418,-11.0
1419,-17.0
1420,-11.0
1421,-9.0
1422,-17.0
1423,-19.0
1424,-18.0
1425,-20.0
1426,-10.0
1427,-16.0
1428,-17.0
1429,-19.0
1430,-16.0
1431,-10.0
1432,-11.0
1433,-11.0
1434,-16.0
1435,-9.0
1436,-15.0
1437,-12.0
1438,-15.0
1439,-16.0
1440,-15.0
1441,-16.0
1442,-15.0
1443,-12.0
1444,-18.0
1445,-17.0
1446,-17.0
1447,-11.0
1448,-11.0
1449,-17.0
1450,-11.0
1451,-15.0
1452,-7.0
1453,-11.0
1454,-15.0
1455,-14.0
1456,-17.0
1457,-13.0
1458,-14.0
1459,-14.0
1460,-17.0
1461,-18.0
1462,-15.0
1463,-12.0
1464,-11.0
1465,-17.0
1466,-5.0
1467,-10.0
1468,-16.0
1469,-12.0
1470,-16.0
1471,-15.0
1472,-17.0
1473,-15.0
1474,-9.0
1475,-10.0
1476,-15.0
1477,-11.0
1478,-11.0
1479,-12.0
1480,-11.0
1481,-17.0
1482,-13.0
1483,-15.0
1484,-12.0
1485,-15.0
1486,-13.0
1487,-19.0
1488,-17.0
1489,-10.0
1490,-13.0
1491,-17.0
1492,-17.0
1493,-11.0
1494,-13.0
1495,-11.0
1496,-14.0
1497,-13.0
1498,-8.0
1499,-15.0
1500,-19.0
1501,-17.0
1502,-19.0
1503,-15.0
1504,-11.0
1505,-21.0
1506,-15.0
1507,-12.0
1508,-19.0
1509,-16.0
1510,-15.0
1511,-14.0
1512,-14.0
1513,-9.0
1514,-19.0
1515,-13.0
1516,-14.0
1517,-13.0
1518,-11.0
1519,-9.0
1520,-11.0
1521,-12.0
1522,-16.0
1523,-16.0
1524,-12.0
1525,-14.0
1526,-15.0
1527,-18.0
1528,-7.0
1529,-8.0
1530,-12.0
1531,-17.0
1532,-16.0
1533,-17.0
1534,-15.0
1535,-13.0
1536,-19.0
1537,-11.0
1538,-16.0
1539,-15.0
1540,-12.0
1541,-15.0
1542,-13.0
1543,-14.0
1544,-17.0
1545,-15.0
1546,-11.0
1547,-13.0
1548,-8.0
1549,-12.0
1550,-12.0
1551,-19.0
1552,-13.0
1553,-11.0
1554,-14.0
1555,-17.0
1556,-17.0
1557,-10.0
1558,-12.0
1559,-19.0
1560,-9.0
1561,-15.0
1562,-10.0
1563,-15.0
1564,-13.0
1565,-12.0
1566,-13.0
1567,-5.0
1568,-16.0
1569,-11.0
1570,-20.0
1571,-8.0
1572,-11.0
1573,-16.0
1574,-14.0
1575,-18.0
1576,-13.0
1577,-12.0
1578,-13.0
1579,-15.0
1580,-14.0
1581,-18.0
1582,-19.0
1583,-15.0
1584,-17.0
1585,-17.0
1586,-12.0
1587,-10.0
1588,-11.0
1589,-13.0
1590,-15.0
1591,-18.0
1592,-13.0
1593,-14.0
1594,-12.0
1595,-14.0
1596,-12.0
1597,-15.0
1598,-11.0
1599,-15.0
1600,-11.0
1601,-12.0
1602,-13.0
1603,-15.0
1604,-6.0
1605,-15.0
1606,-14.0
1607,-14.0
1608,-15.0
1609,-14.0
1610,-8.0
1611,-18.0
1612,-15.0
1613,-16.0
1614,-15.0
1615,-12.0
1616,-12.0
1617,-17.0
1618,-15.0
1619,-16.0
1620,-15.0
1621,-9.0
1622,-16.0
1623,-15.0
1624,-10.0
1625,-9.0
1626,-8.0
1627,-15.0
1628,-11.0
1629,-14.0
1630,-14.0
1631,-12.0
1632,-15.0
1633,-17.0
1634,-16.0
1635,-17.0
1636,-11.0
1637,-14.0
1638,-17.0
1639,-8.0
1640,-12.0
1641,-17.0
1642,-9.0
1643,-15.0
1644,-9.0
1645,-11.0
1646,-15.0
1647,-15.0
1648,-12.0
1649,-17.0
1650,-19.0
1651,-13.0
1652,-15.0
1653,-12.0
1654,-19.0
1655,-15.0
1656,-17.0
1657,-15.0
1658,-9.0
1659,-17.0
1660,-17.0
1661,-10.0
1662,-17.0
1663,-19.0
1664,-13.0
1665,-15.0
1666,-15.0
1667,-12.0
1668,-10.0
1669,-12.0
1670,-14.0
1671,-16.0
1672,-15.0
1673,-10.0
1674,-19.0
1675,-18.0
1676,-11.0
1677,-17.0
1678,-12.0
1679,-9.0
1680,-18.0
1681,-14.0
1682,-17.0
1683,-15.0
1684,-16.0
1685,-9.0
1686,-17.0
1687,-12.0
1688,-13.0
1689,-10.0
1690,-12.0
1691,-11.0
1692,-13.0
1693,-17.0
1694,-14.0
1695,-13.0
1696,-15.0
1697,-15.0
1698,-12.0
1699,-13.0
1700,-14.0
1701,-11.0
1702,-17.0
1703,-7.0
1704,-20.0
1705,-13.0
1706,-14.0
1707,-13.0
1708,-3.0
1709,-9.0
1710,-9.0
1711,-15.0
1712,-12.0
1713,-8.0
1714,-11.0
1715,-11.0
1716,-13.0
1717,-9.0
1718,-11.0
1719,-11.0
1720,-16.0
1721,-12.0
1722,-10.0
1723,-12.0
1724,-8.0
1725,-3.0
1726,-15.0
1727,-17.0
1728,-15.0
1729,-13.0
1730,-14.0
1731,-9.0
1732,-14.0
1733,-8.0
1734,-15.0
1735,-17.0
1736,-10.0
1737,-11.0
1738,-13.0
1739,-13.0
1740,-5.0
1741,-11.0
1742,-13.0
1743,-9.0
1744,-11.0
1745,-17.0
1746,-9.0
1747,-7.0
1748,-15.0
1749,-9.0
1750,-12.0
1751,-12.0
1752,-12.0
1753,-12.0
1754,-9.0
1755,-8.0
1756,-11.0
1757,-9.0
1758,-17.0
1759,-17.0
1760,-16.0
1761,-13.0
1762,-14.0
1763,-7.0
1764,-15.0
1765,-14.0
1766,-17.0
1767,-10.0
1768,-11.0
1769,-12.0
1770,-17.0
1771,-18.0
1772,-15.0
1773,-15.0
1774,-20.0
1775,-15.0
1776,-3.0
1777,-12.0
1778,-12.0
1779,-14.0
1780,-7.0
1781,-16.0
1782,-11.0
1783,-16.0
1784,-11.0
1785,-13.0
1786,-13.0
1787,-9.0
1788,-16.0
1789,-9.0
1790,-11.0
1791,-12.0
1792,-15.0
1793,-17.0
1794,-15.0
1795,-13.0
1796,-15.0
1797,-12.0
1798,-15.0
1799,-14.0
1800,-13.0
1801,-17.0
1802,-13.0
1803,-11.0
1804,-7.0
1805,-15.0
1806,-9.0
1807,-17.0
1808,-10.0
1809,-15.0
1810,-16.0
1811,-8.0
1812,-9.0
1813,-7.0
1814,2.0
1815,-13.0
1816,-16.0
1817,-19.0
1818,-9.0
1819,-10.0
1820,-9.0
1821,-13.0
1822,-11.0
1823,-11.0
1824,-10.0
1825,-9.0
1826,-17.0
1827,-12.0
1828,-14.0
1829,-12.0
1830,-9.0
1831,-14.0
1832,-16.0
1833,-9.0
1834,-8.0
1835,-11.0
1836,-16.0
1837,-15.0
1838,-12.0
1839,-7.0
1840,-14.0
1841,-12.0
1842,-10.0
1843,-6.0
1844,-16.0
1845,-10.0
1846,-15.0
1847,-11.0
1848,-12.0
1849,-15.0
1850,-17.0
1851,-14.0
1852,-10.0
1853,-16.0
1854,-13.0
1855,-10.0
1856,-19.0
1857,-11.0
1858,-9.0
1859,-12.0
1860,-13.0
1861,-9.0
1862,-5.0
1863,-12.0
1864,-13.0
1865,-12.0
1866,-12.0
1867,-6.0
1868,-14.0
1869,-10.0
1870,-7.0
1871,-15.0
1872,-12.0
1873,-6.0
1874,-12.0
1875,-7.0
